,24
5G_uMax:1,-11.697712887383672
5G_uMax:2,-11.277181418871178
5G_lowO2_fast_growth:1,-11.813045960670747
5G_lowO2_fast_growth:2,-11.0510646978307
5G_lowCH4:1,-8.574991320275114
5G_lowCH4:2,-7.793053564304392
5G_lowCH4:3,-9.770286980886786
5G_lowCH4:4,-11.68414483318838
5G_lowCH4:5,-10.396922853024792
5G_lowCH4:6,-11.05715796143216
5G_lowCH4:7,-9.68164708459507
5G_lowCH4:8,-9.94434623364338
5G_MeOH:1,-6.047479134966253
5G_MeOH:2,-6.6953727127737945
5G_MeOH:3,-8.97828076017243
5G_MeOH:4,8.669990987290536
5G_MeOH:5,9.40114906090264
5G_lowO2_fast_growth:3,5.2520308720410025
5G_lowO2_fast_growth:4,5.2189565048575135
5G_lowO2_fast_growth:5,5.246552233775701
5G_lowO2_fast_growth:6,4.060852721109803
5G_lowO2_fast_growth:7,4.221869621504663
5G_uMax:3,4.282382888222341
5G_uMax:4,-11.449018768963926
5G_uMax:5,3.396782912225245
5G_uMax:6,3.390336574145804
5G_uMax:7,3.765604367466661
5G_uMax:8,3.937048934796536
5G_uMax:9,3.975418917353419
5G_uMax:10,3.5697225917042785
5G_uMax:11,3.829366768902432
5G_uMax:12,4.277249120402083
5G_lowO2_fast_growth:8,4.037306391354952
5G_lowO2_fast_growth:9,4.267682829563994
5G_lowO2_fast_growth:10,3.712454841464001
5G_lowO2_fast_growth:11,4.263810122162088
5G_lowO2_fast_growth:12,3.2985096619661016
5G_MeOH:6,10.885627823244786
5G_MeOH:7,9.865929843620531
5G_NoCu:1,3.910086378072338
5G_medCu:1,4.636520375905045
5G_highCu:1,4.833879467107976
5G_highCu:2,3.436123004906262
5G_highCu:3,3.4358711065643184
5G_highCu:4,4.868147931986563
5G_highCu:5,4.287012764685328
5G_NoCu:2,4.784655753946804
5G_NoCu:3,1.9030065453384355
5G_lowCu:1,4.548983935499374
5G_lowCu:2,4.280848636999703
5G_medCu:2,2.9372327509398453
5G_medCu:3,2.2756222639340296
5G_medCu:4,5.2860415143341655
5G_medCu:5,5.531979480526729
5G_lowCu:3,2.238023292112589
5G_lowCu:4,2.946104462132547
5G_lowCu:5,4.918014769914748
5G_lowCu:6,4.881711674193845
5G_lowCu:7,2.249814117478768
5G_lowCu:8,7.633454851936576
5G_medCu:6,5.8619252170444565
5G_medCu:7,6.181248020524956
5G_highO2_slow_growth:1,-0.9774732938606912
5G_highO2_slow_growth:2,-1.550258139155053
5G_highO2_slow_growth:3,-0.918397324644346
5G_highO2_slow_growth:4,0.7350452772024618
5G_NO3_lowO2_slow_growth:1,0.1650442024621599
5G_NO3_lowO2_slow_growth:2,0.3202809465533957
5G_NO3_lowO2_slow_growth:3,-0.2884059780154285
5G_NO3_lowO2_slow_growth:4,-0.4268113803432424
5G_LanzaTech:1,-2.1488835479417414
5G_LanzaTech:2,-1.865518882704092
5G_WithLanthanum:1,-0.4754679563515366
5G_NoLanthanum:1,1.5075097151849204
5G_aa3_KO:1,-1.0834539032640873
5G_aa3_KO:2,1.6674134686937392
5G_crotonic_acid:1,1.3468865956355314
5G_crotonic_acid:2,0.2815707112291652
5G_WithLanthanum:2,0.4743442851251725
5G_WithLanthanum:3,-0.272641164347074
5G_NoLanthanum:2,0.129485441539279
5G_NoLanthanum:3,1.0512491971004922
5G_WithLanthanum:4,-0.6704527488024523
5G_WithLanthanum:5,-0.6260622575149337
5G_NoLanthanum:4,0.4760655018692795
5G_NoLanthanum:5,0.442595805598472
